Area,Item,Year,Value,Pesticides,average_rain_fall,avg_temp
Nigeria,Wheat,2013,1000.0,40668.25,1150.0,27.17
Nigeria,Wheat,2013,1000.0,40668.25,1150.0,27.16
Nigeria,Wheat,2013,1000.0,40668.25,1150.0,27.76
Nigeria,Wheat,2013,1000.0,40668.25,1150.0,27.36
Nigeria,Wheat,2013,1000.0,40668.25,1150.0,29.71
Nigeria,Wheat,2013,1000.0,40668.25,1150.0,27.24
Norway,Barley,1990,4150.7,1183.0,1414.0,4.55
Norway,Barley,1991,3665.0,760.0,1414.0,3.4
Norway,Barley,1992,2773.9,767.9,1414.0,3.83
Norway,Barley,1993,3645.9,749.0,1414.0,2.72
Norway,Barley,1994,2943.4,848.0,1414.0,2.74
Norway,Barley,1995,3124.2,913.14,1414.0,3.08
Norway,Barley,1996,3903.7,698.25,1414.0,1.88
Norway,Barley,1997,3795.6,735.43,1414.0,3.87
Norway,Barley,1998,3707.6,934.02,1414.0,3.06
Norway,Barley,1999,3415.1,802.02,1414.0,3.73
Norway,Barley,2000,3524.0,348.24,1414.0,4.52
Norway,Barley,2001,3526.7,512.66,1414.0,2.68
Norway,Barley,2002,3282.9,799.19,1414.0,3.57
Norway,Barley,2004,4230.8,827.45,1414.0,3.79
Norway,Barley,2005,3608.7,518.94,1414.0,4.26
Norway,Barley,2006,3527.0,696.34,1414.0,4.43
Norway,Barley,2007,3449.8,722.07,1414.0,3.96
Norway,Barley,2008,4296.9,800.9,1414.0,4.16
Norway,Barley,2009,3469.3,534.56,1414.0,3.31
Norway,Barley,2010,3702.3,698.98,1414.0,1.3
Norway,Barley,2011,3342.5,823.96,1414.0,4.14
Norway,Barley,2012,3661.8,813.93,1414.0,3.09
Norway,Barley,2013,3233.0,761.97,1414.0,3.5
Norway,Oats,1990,4661.3,1183.0,1414.0,4.55
Norway,Oats,1991,4247.5,760.0,1414.0,3.4
Norway,Oats,1992,2555.9,767.9,1414.0,3.83
Norway,Oats,1993,3586.9,749.0,1414.0,2.72
Norway,Oats,1994,3699.2,848.0,1414.0,2.74
Norway,Oats,1995,3792.8,913.14,1414.0,3.08
Norway,Oats,1996,3971.5,698.25,1414.0,1.88
Norway,Oats,1997,3804.5,735.43,1414.0,3.87
Norway,Oats,1998,4181.4,934.02,1414.0,3.06
Norway,Oats,1999,3893.3,802.02,1414.0,3.73
Norway,Oats,2000,4137.0,348.24,1414.0,4.52
Norway,Oats,2001,3891.2,512.66,1414.0,2.68
Norway,Oats,2002,3482.9,799.19,1414.0,3.57
Norway,Oats,2004,4231.5,827.45,1414.0,3.79
Norway,Oats,2005,3762.3,518.94,1414.0,4.26
Norway,Oats,2006,3359.1,696.34,1414.0,4.43
Norway,Oats,2007,3812.9,722.07,1414.0,3.96
Norway,Oats,2008,4214.7,800.9,1414.0,4.16
Norway,Oats,2009,3412.3,534.56,1414.0,3.31
Norway,Oats,2010,3928.3,698.98,1414.0,1.3
Norway,Oats,2011,3230.2,823.96,1414.0,4.14
Norway,Oats,2012,3350.2,813.93,1414.0,3.09
Norway,Oats,2013,3257.9,761.97,1414.0,3.5
Norway,Potatoes,1990,25750.7,1183.0,1414.0,4.55
Norway,Potatoes,1991,22748.9,760.0,1414.0,3.4
Norway,Potatoes,1992,26772.9,767.9,1414.0,3.83
Norway,Potatoes,1993,24960.2,749.0,1414.0,2.72
Norway,Potatoes,1994,23084.6,848.0,1414.0,2.74
Norway,Potatoes,1995,22235.8,913.14,1414.0,3.08
Norway,Potatoes,1996,23132.1,698.25,1414.0,1.88
Norway,Potatoes,1997,26234.3,735.43,1414.0,3.87
Norway,Potatoes,1998,26841.8,934.02,1414.0,3.06
Norway,Potatoes,1999,25626.2,802.02,1414.0,3.73
Norway,Potatoes,2000,23589.0,348.24,1414.0,4.52
Norway,Potatoes,2001,26287.8,512.66,1414.0,2.68
Norway,Potatoes,2002,25614.1,799.19,1414.0,3.57
Norway,Potatoes,2004,27943.0,827.45,1414.0,3.79
Norway,Potatoes,2005,23052.3,518.94,1414.0,4.26
Norway,Potatoes,2006,26932.9,696.34,1414.0,4.43
Norway,Potatoes,2007,22798.3,722.07,1414.0,3.96
Norway,Potatoes,2008,27819.3,800.9,1414.0,4.16
Norway,Potatoes,2009,24183.6,534.56,1414.0,3.31
Norway,Potatoes,2010,25166.2,698.98,1414.0,1.3
Norway,Potatoes,2011,22914.1,823.96,1414.0,4.14
Norway,Potatoes,2012,24052.7,813.93,1414.0,3.09
Norway,Potatoes,2013,25170.2,761.97,1414.0,3.5
Norway,Wheat,1990,4663.4,1183.0,1414.0,4.55
Norway,Wheat,1991,4654.7,760.0,1414.0,3.4
Norway,Wheat,1992,3529.5,767.9,1414.0,3.83
Norway,Wheat,1993,5109.6,749.0,1414.0,2.72
Norway,Wheat,1994,2836.2,848.0,1414.0,2.74
Norway,Wheat,1995,4746.8,913.14,1414.0,3.08
Norway,Wheat,1996,4525.8,698.25,1414.0,1.88
Norway,Wheat,1997,4310.1,735.43,1414.0,3.87
Norway,Wheat,1998,4687.8,934.02,1414.0,3.06
Norway,Wheat,1999,4453.3,802.02,1414.0,3.73
Norway,Wheat,2000,4602.5,348.24,1414.0,4.52
Norway,Wheat,2001,4073.8,512.66,1414.0,2.68
Norway,Wheat,2002,4099.4,799.19,1414.0,3.57
Norway,Wheat,2004,4766.8,827.45,1414.0,3.79
Norway,Wheat,2005,4892.5,518.94,1414.0,4.26
Norway,Wheat,2006,4163.4,696.34,1414.0,4.43
Norway,Wheat,2007,4397.3,722.07,1414.0,3.96
Norway,Wheat,2008,4865.3,800.9,1414.0,4.16
Norway,Wheat,2009,3406.9,534.56,1414.0,3.31
Norway,Wheat,2010,4597.5,698.98,1414.0,1.3
Norway,Wheat,2011,3851.7,823.96,1414.0,4.14
Norway,Wheat,2012,4101.1,813.93,1414.0,3.09
Norway,Wheat,2013,3884.1,761.97,1414.0,3.5
Pakistan,Barley,1990,848.7,16479.0,494.0,24.81
Pakistan,Barley,1990,848.7,16479.0,494.0,23.14
Pakistan,Barley,1990,848.7,16479.0,494.0,27.0
Pakistan,Barley,1990,848.7,16479.0,494.0,26.39
Pakistan,Barley,1990,848.7,16479.0,494.0,26.23
Pakistan,Barley,1990,848.7,16479.0,494.0,19.36
Pakistan,Barley,1991,905.6,16479.0,494.0,24.38
Pakistan,Barley,1991,905.6,16479.0,494.0,22.48
Pakistan,Barley,1991,905.6,16479.0,494.0,26.98
Pakistan,Barley,1991,905.6,16479.0,494.0,26.34
Pakistan,Barley,1991,905.6,16479.0,494.0,25.87
Pakistan,Barley,1991,905.6,16479.0,494.0,18.48
Pakistan,Barley,1992,938.9,16479.0,494.0,24.31
Pakistan,Barley,1992,938.9,16479.0,494.0,22.36
Pakistan,Barley,1992,938.9,16479.0,494.0,26.91
Pakistan,Barley,1992,938.9,16479.0,494.0,26.36
Pakistan,Barley,1992,938.9,16479.0,494.0,25.71
Pakistan,Barley,1992,938.9,16479.0,494.0,18.34
Pakistan,Barley,1993,992.5,16479.0,494.0,25.04
Pakistan,Barley,1993,992.5,16479.0,494.0,23.08
Pakistan,Barley,1993,992.5,16479.0,494.0,27.72
Pakistan,Barley,1993,992.5,16479.0,494.0,27.25
Pakistan,Barley,1993,992.5,16479.0,494.0,26.51
Pakistan,Barley,1993,992.5,16479.0,494.0,18.91
Pakistan,Barley,1994,967.5,16479.0,494.0,24.78
Pakistan,Barley,1994,967.5,16479.0,494.0,22.93
Pakistan,Barley,1994,967.5,16479.0,494.0,26.87
Pakistan,Barley,1994,967.5,16479.0,494.0,26.36
Pakistan,Barley,1994,967.5,16479.0,494.0,26.13
Pakistan,Barley,1994,967.5,16479.0,494.0,18.78
Pakistan,Barley,1995,993.9,16479.0,494.0,24.58
Pakistan,Barley,1995,993.9,16479.0,494.0,22.61
Pakistan,Barley,1995,993.9,16479.0,494.0,27.11
Pakistan,Barley,1995,993.9,16479.0,494.0,26.63
Pakistan,Barley,1995,993.9,16479.0,494.0,26.09
Pakistan,Barley,1995,993.9,16479.0,494.0,18.68
Pakistan,Barley,1996,1016.3,16479.0,494.0,24.43
Pakistan,Barley,1996,1016.3,16479.0,494.0,22.61
Pakistan,Barley,1996,1016.3,16479.0,494.0,27.17
Pakistan,Barley,1996,1016.3,16479.0,494.0,26.5
Pakistan,Barley,1996,1016.3,16479.0,494.0,25.92
Pakistan,Barley,1996,1016.3,16479.0,494.0,18.72
Pakistan,Barley,1997,986.2,16479.0,494.0,23.76
Pakistan,Barley,1997,986.2,16479.0,494.0,22.14
Pakistan,Barley,1997,986.2,16479.0,494.0,26.82
Pakistan,Barley,1997,986.2,16479.0,494.0,26.29
Pakistan,Barley,1997,986.2,16479.0,494.0,25.16
Pakistan,Barley,1997,986.2,16479.0,494.0,18.62
Pakistan,Barley,1998,1070.1,17619.0,494.0,24.91
Pakistan,Barley,1998,1070.1,17619.0,494.0,23.11
Pakistan,Barley,1998,1070.1,17619.0,494.0,27.89
Pakistan,Barley,1998,1070.1,17619.0,494.0,27.36
Pakistan,Barley,1998,1070.1,17619.0,494.0,26.41
Pakistan,Barley,1998,1070.1,17619.0,494.0,19.15
Pakistan,Barley,1999,1001.5,19470.0,494.0,25.5
Pakistan,Barley,1999,1001.5,19470.0,494.0,23.8
Pakistan,Barley,1999,1001.5,19470.0,494.0,27.54
Pakistan,Barley,1999,1001.5,19470.0,494.0,27.14
Pakistan,Barley,1999,1001.5,19470.0,494.0,26.8
Pakistan,Barley,1999,1001.5,19470.0,494.0,19.84
Pakistan,Barley,2000,950.6,26702.0,494.0,25.32
Pakistan,Barley,2000,950.6,26702.0,494.0,23.6
Pakistan,Barley,2000,950.6,26702.0,494.0,27.73
Pakistan,Barley,2000,950.6,26702.0,494.0,27.12
Pakistan,Barley,2000,950.6,26702.0,494.0,26.71
Pakistan,Barley,2000,950.6,26702.0,494.0,19.68
Pakistan,Barley,2001,875.2,26702.0,494.0,25.18
Pakistan,Barley,2001,875.2,26702.0,494.0,23.62
Pakistan,Barley,2001,875.2,26702.0,494.0,27.7
Pakistan,Barley,2001,875.2,26702.0,494.0,27.28
Pakistan,Barley,2001,875.2,26702.0,494.0,26.5
Pakistan,Barley,2001,875.2,26702.0,494.0,19.79
Pakistan,Barley,2002,902.4,26702.0,494.0,25.61
Pakistan,Barley,2002,902.4,26702.0,494.0,23.83
Pakistan,Barley,2002,902.4,26702.0,494.0,27.88
Pakistan,Barley,2002,902.4,26702.0,494.0,27.2
Pakistan,Barley,2002,902.4,26702.0,494.0,27.0
Pakistan,Barley,2002,902.4,26702.0,494.0,19.7
Pakistan,Barley,2004,960.6,26702.0,494.0,25.55
Pakistan,Barley,2004,960.6,26702.0,494.0,23.78
Pakistan,Barley,2004,960.6,26702.0,494.0,27.94
Pakistan,Barley,2004,960.6,26702.0,494.0,27.5
Pakistan,Barley,2004,960.6,26702.0,494.0,26.96
Pakistan,Barley,2004,960.6,26702.0,494.0,19.93
Pakistan,Barley,2005,982.9,26702.0,494.0,24.66
Pakistan,Barley,2005,982.9,26702.0,494.0,22.8
Pakistan,Barley,2005,982.9,26702.0,494.0,27.21
Pakistan,Barley,2005,982.9,26702.0,494.0,26.8
Pakistan,Barley,2005,982.9,26702.0,494.0,26.04
Pakistan,Barley,2005,982.9,26702.0,494.0,18.75
Pakistan,Barley,2006,973.3,26702.0,494.0,25.17
Pakistan,Barley,2006,973.3,26702.0,494.0,23.28
Pakistan,Barley,2006,973.3,26702.0,494.0,27.29
Pakistan,Barley,2006,973.3,26702.0,494.0,26.73
Pakistan,Barley,2006,973.3,26702.0,494.0,26.46
Pakistan,Barley,2006,973.3,26702.0,494.0,19.53
Pakistan,Barley,2007,986.2,26702.0,494.0,25.16
Pakistan,Barley,2007,986.2,26702.0,494.0,23.33
Pakistan,Barley,2007,986.2,26702.0,494.0,27.69
Pakistan,Barley,2007,986.2,26702.0,494.0,27.21
Pakistan,Barley,2007,986.2,26702.0,494.0,26.53
Pakistan,Barley,2007,986.2,26702.0,494.0,19.5
Pakistan,Barley,2008,959.4,26702.0,494.0,24.89
Pakistan,Barley,2008,959.4,26702.0,494.0,23.21
Pakistan,Barley,2008,959.4,26702.0,494.0,27.23
Pakistan,Barley,2008,959.4,26702.0,494.0,26.74
Pakistan,Barley,2008,959.4,26702.0,494.0,26.33
Pakistan,Barley,2008,959.4,26702.0,494.0,19.34
Pakistan,Barley,2009,947.7,26702.0,494.0,25.37
Pakistan,Barley,2009,947.7,26702.0,494.0,23.62
Pakistan,Barley,2009,947.7,26702.0,494.0,27.88
Pakistan,Barley,2009,947.7,26702.0,494.0,27.41
Pakistan,Barley,2009,947.7,26702.0,494.0,26.68
Pakistan,Barley,2009,947.7,26702.0,494.0,19.3
Pakistan,Barley,2010,849.0,26702.0,494.0,25.48
Pakistan,Barley,2010,849.0,26702.0,494.0,23.75
Pakistan,Barley,2010,849.0,26702.0,494.0,28.0
Pakistan,Barley,2010,849.0,26702.0,494.0,27.45
Pakistan,Barley,2010,849.0,26702.0,494.0,26.79
Pakistan,Barley,2010,849.0,26702.0,494.0,19.52
Pakistan,Barley,2011,923.5,26702.0,494.0,24.98
Pakistan,Barley,2011,923.5,26702.0,494.0,23.36
Pakistan,Barley,2011,923.5,26702.0,494.0,27.41
Pakistan,Barley,2011,923.5,26702.0,494.0,27.02
Pakistan,Barley,2011,923.5,26702.0,494.0,26.32
Pakistan,Barley,2011,923.5,26702.0,494.0,19.53
Pakistan,Barley,2012,910.0,26702.0,494.0,24.87
Pakistan,Barley,2012,910.0,26702.0,494.0,23.1
Pakistan,Barley,2012,910.0,26702.0,494.0,27.23
Pakistan,Barley,2012,910.0,26702.0,494.0,26.75
Pakistan,Barley,2012,910.0,26702.0,494.0,26.11
Pakistan,Barley,2012,910.0,26702.0,494.0,18.74
Pakistan,Barley,2013,920.7,26702.0,494.0,25.95
Pakistan,Barley,2013,920.7,26702.0,494.0,24.27
Pakistan,Barley,2013,920.7,26702.0,494.0,27.9
Pakistan,Barley,2013,920.7,26702.0,494.0,27.21
Pakistan,Barley,2013,920.7,26702.0,494.0,27.38
Pakistan,Barley,2013,920.7,26702.0,494.0,19.98
Pakistan,"Chick peas, dry",1990,542.7,16479.0,494.0,24.81
Pakistan,"Chick peas, dry",1990,542.7,16479.0,494.0,23.14
Pakistan,"Chick peas, dry",1990,542.7,16479.0,494.0,27.0
Pakistan,"Chick peas, dry",1990,542.7,16479.0,494.0,26.39
Pakistan,"Chick peas, dry",1990,542.7,16479.0,494.0,26.23
Pakistan,"Chick peas, dry",1990,542.7,16479.0,494.0,19.36
Pakistan,"Chick peas, dry",1991,486.5,16479.0,494.0,24.38
Pakistan,"Chick peas, dry",1991,486.5,16479.0,494.0,22.48
Pakistan,"Chick peas, dry",1991,486.5,16479.0,494.0,26.98
Pakistan,"Chick peas, dry",1991,486.5,16479.0,494.0,26.34
Pakistan,"Chick peas, dry",1991,486.5,16479.0,494.0,25.87
Pakistan,"Chick peas, dry",1991,486.5,16479.0,494.0,18.48
Pakistan,"Chick peas, dry",1992,514.4,16479.0,494.0,24.31
Pakistan,"Chick peas, dry",1992,514.4,16479.0,494.0,22.36
Pakistan,"Chick peas, dry",1992,514.4,16479.0,494.0,26.91
Pakistan,"Chick peas, dry",1992,514.4,16479.0,494.0,26.36
Pakistan,"Chick peas, dry",1992,514.4,16479.0,494.0,25.71
Pakistan,"Chick peas, dry",1992,514.4,16479.0,494.0,18.34
Pakistan,"Chick peas, dry",1993,344.7,16479.0,494.0,25.04
Pakistan,"Chick peas, dry",1993,344.7,16479.0,494.0,23.08
Pakistan,"Chick peas, dry",1993,344.7,16479.0,494.0,27.72
Pakistan,"Chick peas, dry",1993,344.7,16479.0,494.0,27.25
Pakistan,"Chick peas, dry",1993,344.7,16479.0,494.0,26.51
Pakistan,"Chick peas, dry",1993,344.7,16479.0,494.0,18.91
Pakistan,"Chick peas, dry",1994,393.0,16479.0,494.0,24.78
Pakistan,"Chick peas, dry",1994,393.0,16479.0,494.0,22.93
Pakistan,"Chick peas, dry",1994,393.0,16479.0,494.0,26.87
Pakistan,"Chick peas, dry",1994,393.0,16479.0,494.0,26.36
Pakistan,"Chick peas, dry",1994,393.0,16479.0,494.0,26.13
Pakistan,"Chick peas, dry",1994,393.0,16479.0,494.0,18.78
Pakistan,"Chick peas, dry",1995,524.7,16479.0,494.0,24.58
Pakistan,"Chick peas, dry",1995,524.7,16479.0,494.0,22.61
Pakistan,"Chick peas, dry",1995,524.7,16479.0,494.0,27.11
Pakistan,"Chick peas, dry",1995,524.7,16479.0,494.0,26.63
Pakistan,"Chick peas, dry",1995,524.7,16479.0,494.0,26.09
Pakistan,"Chick peas, dry",1995,524.7,16479.0,494.0,18.68
Pakistan,"Chick peas, dry",1996,607.4,16479.0,494.0,24.43
Pakistan,"Chick peas, dry",1996,607.4,16479.0,494.0,22.61
Pakistan,"Chick peas, dry",1996,607.4,16479.0,494.0,27.17
Pakistan,"Chick peas, dry",1996,607.4,16479.0,494.0,26.5
Pakistan,"Chick peas, dry",1996,607.4,16479.0,494.0,25.92
Pakistan,"Chick peas, dry",1996,607.4,16479.0,494.0,18.72
Pakistan,"Chick peas, dry",1997,540.3,16479.0,494.0,23.76
Pakistan,"Chick peas, dry",1997,540.3,16479.0,494.0,22.14
Pakistan,"Chick peas, dry",1997,540.3,16479.0,494.0,26.82
Pakistan,"Chick peas, dry",1997,540.3,16479.0,494.0,26.29
Pakistan,"Chick peas, dry",1997,540.3,16479.0,494.0,25.16
Pakistan,"Chick peas, dry",1997,540.3,16479.0,494.0,18.62
Pakistan,"Chick peas, dry",1998,695.9,17619.0,494.0,24.91
Pakistan,"Chick peas, dry",1998,695.9,17619.0,494.0,23.11
Pakistan,"Chick peas, dry",1998,695.9,17619.0,494.0,27.89
Pakistan,"Chick peas, dry",1998,695.9,17619.0,494.0,27.36
Pakistan,"Chick peas, dry",1998,695.9,17619.0,494.0,26.41
Pakistan,"Chick peas, dry",1998,695.9,17619.0,494.0,19.15
Pakistan,"Chick peas, dry",1999,648.1,19470.0,494.0,25.5
Pakistan,"Chick peas, dry",1999,648.1,19470.0,494.0,23.8
Pakistan,"Chick peas, dry",1999,648.1,19470.0,494.0,27.54
Pakistan,"Chick peas, dry",1999,648.1,19470.0,494.0,27.14
Pakistan,"Chick peas, dry",1999,648.1,19470.0,494.0,26.8
Pakistan,"Chick peas, dry",1999,648.1,19470.0,494.0,19.84
Pakistan,"Chick peas, dry",2000,580.9,26702.0,494.0,25.32
Pakistan,"Chick peas, dry",2000,580.9,26702.0,494.0,23.6
Pakistan,"Chick peas, dry",2000,580.9,26702.0,494.0,27.73
Pakistan,"Chick peas, dry",2000,580.9,26702.0,494.0,27.12
Pakistan,"Chick peas, dry",2000,580.9,26702.0,494.0,26.71
Pakistan,"Chick peas, dry",2000,580.9,26702.0,494.0,19.68
Pakistan,"Chick peas, dry",2001,438.7,26702.0,494.0,25.18
Pakistan,"Chick peas, dry",2001,438.7,26702.0,494.0,23.62
Pakistan,"Chick peas, dry",2001,438.7,26702.0,494.0,27.7
Pakistan,"Chick peas, dry",2001,438.7,26702.0,494.0,27.28
Pakistan,"Chick peas, dry",2001,438.7,26702.0,494.0,26.5
Pakistan,"Chick peas, dry",2001,438.7,26702.0,494.0,19.79
Pakistan,"Chick peas, dry",2002,387.7,26702.0,494.0,25.61
Pakistan,"Chick peas, dry",2002,387.7,26702.0,494.0,23.83
Pakistan,"Chick peas, dry",2002,387.7,26702.0,494.0,27.88
Pakistan,"Chick peas, dry",2002,387.7,26702.0,494.0,27.2
Pakistan,"Chick peas, dry",2002,387.7,26702.0,494.0,27.0
Pakistan,"Chick peas, dry",2002,387.7,26702.0,494.0,19.7
Pakistan,"Chick peas, dry",2004,622.1,26702.0,494.0,25.55
Pakistan,"Chick peas, dry",2004,622.1,26702.0,494.0,23.78
Pakistan,"Chick peas, dry",2004,622.1,26702.0,494.0,27.94
Pakistan,"Chick peas, dry",2004,622.1,26702.0,494.0,27.5
Pakistan,"Chick peas, dry",2004,622.1,26702.0,494.0,26.96
Pakistan,"Chick peas, dry",2004,622.1,26702.0,494.0,19.93
Pakistan,"Chick peas, dry",2005,793.8,26702.0,494.0,24.66
Pakistan,"Chick peas, dry",2005,793.8,26702.0,494.0,22.8
Pakistan,"Chick peas, dry",2005,793.8,26702.0,494.0,27.21
Pakistan,"Chick peas, dry",2005,793.8,26702.0,494.0,26.8
Pakistan,"Chick peas, dry",2005,793.8,26702.0,494.0,26.04
Pakistan,"Chick peas, dry",2005,793.8,26702.0,494.0,18.75
Pakistan,"Chick peas, dry",2006,466.0,26702.0,494.0,25.17
Pakistan,"Chick peas, dry",2006,466.0,26702.0,494.0,23.28
Pakistan,"Chick peas, dry",2006,466.0,26702.0,494.0,27.29
Pakistan,"Chick peas, dry",2006,466.0,26702.0,494.0,26.73
Pakistan,"Chick peas, dry",2006,466.0,26702.0,494.0,26.46
Pakistan,"Chick peas, dry",2006,466.0,26702.0,494.0,19.53
Pakistan,"Chick peas, dry",2007,796.4,26702.0,494.0,25.16
Pakistan,"Chick peas, dry",2007,796.4,26702.0,494.0,23.33
Pakistan,"Chick peas, dry",2007,796.4,26702.0,494.0,27.69
Pakistan,"Chick peas, dry",2007,796.4,26702.0,494.0,27.21
Pakistan,"Chick peas, dry",2007,796.4,26702.0,494.0,26.53
Pakistan,"Chick peas, dry",2007,796.4,26702.0,494.0,19.5
Pakistan,"Chick peas, dry",2008,428.8,26702.0,494.0,24.89
Pakistan,"Chick peas, dry",2008,428.8,26702.0,494.0,23.21
Pakistan,"Chick peas, dry",2008,428.8,26702.0,494.0,27.23
Pakistan,"Chick peas, dry",2008,428.8,26702.0,494.0,26.74
Pakistan,"Chick peas, dry",2008,428.8,26702.0,494.0,26.33
Pakistan,"Chick peas, dry",2008,428.8,26702.0,494.0,19.34
Pakistan,"Chick peas, dry",2009,685.6,26702.0,494.0,25.37
Pakistan,"Chick peas, dry",2009,685.6,26702.0,494.0,23.62
Pakistan,"Chick peas, dry",2009,685.6,26702.0,494.0,27.88
Pakistan,"Chick peas, dry",2009,685.6,26702.0,494.0,27.41
Pakistan,"Chick peas, dry",2009,685.6,26702.0,494.0,26.68
Pakistan,"Chick peas, dry",2009,685.6,26702.0,494.0,19.3
Pakistan,"Chick peas, dry",2010,526.3,26702.0,494.0,25.48
Pakistan,"Chick peas, dry",2010,526.3,26702.0,494.0,23.75
Pakistan,"Chick peas, dry",2010,526.3,26702.0,494.0,28.0
Pakistan,"Chick peas, dry",2010,526.3,26702.0,494.0,27.45
Pakistan,"Chick peas, dry",2010,526.3,26702.0,494.0,26.79
Pakistan,"Chick peas, dry",2010,526.3,26702.0,494.0,19.52
Pakistan,"Chick peas, dry",2011,470.7,26702.0,494.0,24.98
Pakistan,"Chick peas, dry",2011,470.7,26702.0,494.0,23.36
Pakistan,"Chick peas, dry",2011,470.7,26702.0,494.0,27.41
Pakistan,"Chick peas, dry",2011,470.7,26702.0,494.0,27.02
Pakistan,"Chick peas, dry",2011,470.7,26702.0,494.0,26.32
Pakistan,"Chick peas, dry",2011,470.7,26702.0,494.0,19.53
Pakistan,"Chick peas, dry",2012,282.2,26702.0,494.0,24.87
Pakistan,"Chick peas, dry",2012,282.2,26702.0,494.0,23.1
Pakistan,"Chick peas, dry",2012,282.2,26702.0,494.0,27.23
Pakistan,"Chick peas, dry",2012,282.2,26702.0,494.0,26.75
Pakistan,"Chick peas, dry",2012,282.2,26702.0,494.0,26.11
Pakistan,"Chick peas, dry",2012,282.2,26702.0,494.0,18.74
Pakistan,"Chick peas, dry",2013,757.3,26702.0,494.0,25.95
Pakistan,"Chick peas, dry",2013,757.3,26702.0,494.0,24.27
Pakistan,"Chick peas, dry",2013,757.3,26702.0,494.0,27.9
Pakistan,"Chick peas, dry",2013,757.3,26702.0,494.0,27.21
Pakistan,"Chick peas, dry",2013,757.3,26702.0,494.0,27.38
Pakistan,"Chick peas, dry",2013,757.3,26702.0,494.0,19.98
Pakistan,"Lentils, dry",1990,440.2,16479.0,494.0,24.81
Pakistan,"Lentils, dry",1990,440.2,16479.0,494.0,23.14
Pakistan,"Lentils, dry",1990,440.2,16479.0,494.0,27.0
Pakistan,"Lentils, dry",1990,440.2,16479.0,494.0,26.39
Pakistan,"Lentils, dry",1990,440.2,16479.0,494.0,26.23
Pakistan,"Lentils, dry",1990,440.2,16479.0,494.0,19.36
Pakistan,"Lentils, dry",1991,429.0,16479.0,494.0,24.38
Pakistan,"Lentils, dry",1991,429.0,16479.0,494.0,22.48
Pakistan,"Lentils, dry",1991,429.0,16479.0,494.0,26.98
Pakistan,"Lentils, dry",1991,429.0,16479.0,494.0,26.34
Pakistan,"Lentils, dry",1991,429.0,16479.0,494.0,25.87
Pakistan,"Lentils, dry",1991,429.0,16479.0,494.0,18.48
Pakistan,"Lentils, dry",1992,444.6,16479.0,494.0,24.31
Pakistan,"Lentils, dry",1992,444.6,16479.0,494.0,22.36
Pakistan,"Lentils, dry",1992,444.6,16479.0,494.0,26.91
Pakistan,"Lentils, dry",1992,444.6,16479.0,494.0,26.36
Pakistan,"Lentils, dry",1992,444.6,16479.0,494.0,25.71
Pakistan,"Lentils, dry",1992,444.6,16479.0,494.0,18.34
Pakistan,"Lentils, dry",1993,443.5,16479.0,494.0,25.04
Pakistan,"Lentils, dry",1993,443.5,16479.0,494.0,23.08
Pakistan,"Lentils, dry",1993,443.5,16479.0,494.0,27.72
Pakistan,"Lentils, dry",1993,443.5,16479.0,494.0,27.25
Pakistan,"Lentils, dry",1993,443.5,16479.0,494.0,26.51
Pakistan,"Lentils, dry",1993,443.5,16479.0,494.0,18.91
Pakistan,"Lentils, dry",1994,486.7,16479.0,494.0,24.78
Pakistan,"Lentils, dry",1994,486.7,16479.0,494.0,22.93
Pakistan,"Lentils, dry",1994,486.7,16479.0,494.0,26.87
Pakistan,"Lentils, dry",1994,486.7,16479.0,494.0,26.36
Pakistan,"Lentils, dry",1994,486.7,16479.0,494.0,26.13
Pakistan,"Lentils, dry",1994,486.7,16479.0,494.0,18.78
Pakistan,"Lentils, dry",1995,507.7,16479.0,494.0,24.58
Pakistan,"Lentils, dry",1995,507.7,16479.0,494.0,22.61
Pakistan,"Lentils, dry",1995,507.7,16479.0,494.0,27.11
Pakistan,"Lentils, dry",1995,507.7,16479.0,494.0,26.63
Pakistan,"Lentils, dry",1995,507.7,16479.0,494.0,26.09
Pakistan,"Lentils, dry",1995,507.7,16479.0,494.0,18.68
Pakistan,"Lentils, dry",1996,520.7,16479.0,494.0,24.43
Pakistan,"Lentils, dry",1996,520.7,16479.0,494.0,22.61
Pakistan,"Lentils, dry",1996,520.7,16479.0,494.0,27.17
Pakistan,"Lentils, dry",1996,520.7,16479.0,494.0,26.5
Pakistan,"Lentils, dry",1996,520.7,16479.0,494.0,25.92
Pakistan,"Lentils, dry",1996,520.7,16479.0,494.0,18.72
Pakistan,"Lentils, dry",1997,503.4,16479.0,494.0,23.76
Pakistan,"Lentils, dry",1997,503.4,16479.0,494.0,22.14
Pakistan,"Lentils, dry",1997,503.4,16479.0,494.0,26.82
Pakistan,"Lentils, dry",1997,503.4,16479.0,494.0,26.29
Pakistan,"Lentils, dry",1997,503.4,16479.0,494.0,25.16
Pakistan,"Lentils, dry",1997,503.4,16479.0,494.0,18.62
Pakistan,"Lentils, dry",1998,571.1,17619.0,494.0,24.91
Pakistan,"Lentils, dry",1998,571.1,17619.0,494.0,23.11
Pakistan,"Lentils, dry",1998,571.1,17619.0,494.0,27.89
Pakistan,"Lentils, dry",1998,571.1,17619.0,494.0,27.36
Pakistan,"Lentils, dry",1998,571.1,17619.0,494.0,26.41
Pakistan,"Lentils, dry",1998,571.1,17619.0,494.0,19.15
